account_id,cardholder_id,product_id,open_date,credit_limit
731,731,3,2022-09-11,"$32,200.00"
732,732,1,Nov 19 2023,1500
733,733,2,08/03/2019,"$42,000.00"
734,734,3,08/20/2020,27300
735,735,3,2020-06-10,"$20,400.00"
736,736,3,2019-11-04,"$5,600.00"
737,737,4,Jul 07 2018,22000.00
738,738,3,08/30/2019,33900
739,739,3,2024-01-18,11200
740,740,4,2020-08-12,10400.00
741,741,4,Jul 05 2019,50000
742,742,4,2025-01-04,"$12,600.00"
743,743,2,Jun 17 2021,12900
744,744,4,Aug 28 2024,"$32,400.00"
745,745,4,2024-01-08,16100.00
746,746,3,04/21/2020,11100.00
747,747,4,03/28/2021,50000
748,748,3,2024-11-20,"$25,200.00"
749,749,2,2025-07-12,35900
750,750,4,Jul 14 2018,15000
751,751,4,09/29/2021,"$15,300.00"
752,752,4,2024-09-02,14800
753,753,2,09/22/2022,14500.00
754,754,3,01/17/2025,"$50,000.00"
755,755,3,10/16/2019,"$29,200.00"
756,756,4,2025-01-01,23000
757,757,3,12/11/2018,"$34,100.00"
758,758,2,2019-11-23,11900
759,759,3,2021-05-02,"$14,500.00"
760,760,4,11/13/2021,"$18,800.00"
761,761,4,10/14/2024,22200
762,762,4,Oct 22 2025,37500
763,763,2,2025-09-02,"$8,200.00"
764,764,4,Dec 06 2022,25700
765,765,2,07/21/2018,12100
766,766,3,Aug 23 2021,25500.00
767,767,4,06/16/2023,"$26,800.00"
768,768,4,2020-05-01,50000
769,769,2,2021-06-02,"$23,700.00"
770,770,3,Sep 11 2025,"$8,000.00"
771,771,4,04/25/2025,23600.00
772,772,3,09/04/2024,29600
773,773,4,2022-06-18,"$47,200.00"
774,774,4,2025-01-14,"$27,700.00"
775,775,4,2018-11-08,"$17,100.00"
776,776,3,2023-08-21,49400.00
777,777,2,Nov 04 2021,14700
778,778,3,2019-03-31,11000.00
779,779,4,2025-04-24,48900.00
780,780,2,2023-10-17,"$16,000.00"
781,781,3,2023-03-27,10400.00
782,782,4,2019-05-14,"$25,300.00"
783,783,3,2024-10-31,10500
784,784,3,2021-12-05,29000
785,785,4,2019-08-26,50000
786,786,3,2019-03-02,50000.00
787,787,3,04/15/2024,6700
788,788,2,08/08/2022,23000
789,789,4,Nov 23 2020,"$16,200.00"
790,790,3,2023-07-08,"$18,900.00"
791,791,4,10/21/2023,"$45,700.00"
792,792,2,May 07 2025,20400
793,793,2,2020-03-25,"$20,400.00"
794,794,4,2018-07-28,36100.00
795,795,3,2021-10-16,"$16,200.00"
796,796,3,02/29/2020,28500
797,797,4,2023-08-28,43400
798,798,2,04/29/2023,"$17,100.00"
799,799,4,2021-02-25,50000
800,800,3,2025-06-29,22100
801,801,2,05/06/2019,15600.00
802,802,2,09/27/2022,"$21,400.00"
803,803,3,2019-01-07,"$34,700.00"
804,804,4,2022-08-29,35800.00
805,805,2,2020-04-28,6000
806,806,3,2021-04-28,20000
807,807,2,Jul 14 2020,12300
808,808,2,Dec 01 2022,12400
809,809,1,Mar 09 2021,1500
810,810,3,2020-09-01,"$10,500.00"
811,811,4,Feb 21 2020,50000.00
812,812,4,2018-10-12,"$21,600.00"
813,813,2,10/05/2025,11500
814,814,2,2023-07-26,11400.00
815,815,4,2023-12-02,32400
816,816,3,07/29/2023,12200
817,817,4,2019-07-08,20800
818,818,4,Apr 08 2019,"$18,500.00"
819,819,3,Nov 08 2024,"$9,200.00"
820,820,2,Sep 23 2022,19200.00
821,821,2,Sep 24 2025,9500
822,822,3,2021-06-27,16300
823,823,3,2020-03-23,31400
824,824,3,2023-08-29,12700
825,825,3,2020-11-09,9000.00
826,826,1,Nov 30 2019,"$1,500.00"
827,827,3,04/05/2025,"$12,500.00"
828,828,2,05/19/2023,"$50,000.00"
829,829,3,2021-10-30,23000.00
830,830,4,02/15/2021,"$44,600.00"
831,831,2,Feb 22 2025,13200
832,832,1,09/23/2020,1500
833,833,3,2020-05-06,"$6,700.00"
834,834,3,2021-10-19,19000
835,835,4,10/25/2020,"$50,000.00"
836,836,4,01/20/2022,41000.00
837,837,4,04/04/2019,46200
838,838,4,Feb 16 2021,"$14,500.00"
839,839,2,2024-07-27,"$20,100.00"
840,840,2,06/19/2018,"$14,600.00"
841,841,3,2024-09-22,21200.00
842,842,2,Jul 04 2024,27200
843,843,3,03/19/2022,"$20,500.00"
844,844,1,2021-02-22,1500
845,845,4,2020-05-26,12300
846,846,3,2021-12-11,28600
847,847,3,2021-09-24,"$8,400.00"
848,848,2,Apr 21 2025,"$12,100.00"
849,849,1,Sep 22 2019,"$1,500.00"
850,850,4,2021-07-21,"$19,100.00"
851,851,2,2025-09-21,"$10,300.00"
852,852,4,Aug 02 2023,"$10,900.00"
853,853,4,2023-07-17,19000.00
854,854,4,Aug 06 2024,"$31,600.00"
855,855,2,2024-01-27,15700
856,856,4,2022-11-22,32600
857,857,2,2022-01-17,"$12,000.00"
858,858,4,2022-01-05,"$31,400.00"
859,859,2,2018-08-24,"$7,900.00"
860,860,4,Dec 15 2019,13100
861,861,2,2022-10-21,"$14,200.00"
862,862,3,04/11/2025,"$19,600.00"
863,863,2,Jun 14 2022,7500
864,864,3,2019-03-24,50000.00
865,865,1,04/19/2023,1500.00
866,866,4,Nov 21 2025,11600.00
867,867,4,2020-07-27,"$16,400.00"
868,868,4,2020-08-31,50000.00
869,869,3,2022-05-26,22900.00
870,870,3,2025-08-29,50000
871,871,4,2024-08-05,"$18,400.00"
872,872,3,Aug 03 2018,4600
873,873,2,2025-06-07,10200
874,874,4,2021-07-26,38800
875,875,2,2023-05-17,10900
876,876,2,Nov 18 2021,26100.00
877,877,2,2024-09-20,"$9,800.00"
878,878,3,09/30/2023,"$13,200.00"
879,879,4,Dec 10 2021,"$11,900.00"
880,880,2,2021-04-22,19900
881,881,1,Nov 21 2021,1500
882,882,4,Jan 05 2020,"$50,000.00"
883,883,4,09/07/2022,37600.00
884,884,3,2021-11-07,20200
885,885,3,Mar 24 2022,"$5,500.00"
886,886,4,08/01/2019,"$31,600.00"
887,887,3,06/01/2022,18400.00
888,888,2,2019-05-06,"$6,600.00"
889,889,4,Nov 24 2023,50000
890,890,1,2022-05-12,"$1,500.00"
891,891,2,2022-11-24,12000
892,892,4,2021-02-15,39600
893,893,3,Dec 31 2021,"$11,900.00"
894,894,4,12/09/2024,"$38,700.00"
895,895,4,2025-12-01,"$16,100.00"
896,896,3,2025-04-29,20600
897,897,3,2019-07-01,35800
898,898,4,03/13/2025,14700.00
899,899,4,2021-08-04,"$37,700.00"
900,900,4,2025-08-04,"$20,200.00"
901,901,4,08/02/2023,32100.00
902,902,2,May 08 2025,7400
903,903,1,01/07/2023,1500
904,904,2,02/26/2024,20900.00
905,905,4,2021-01-22,29100
906,906,4,Nov 18 2018,50000
907,907,4,2021-08-09,22300
908,908,2,Mar 27 2020,46500.00
909,909,3,2022-11-15,"$11,900.00"
910,910,2,06/12/2024,"$7,200.00"
911,911,4,09/24/2021,35000
912,912,4,2024-12-03,"$26,800.00"
913,913,2,Dec 09 2020,"$11,100.00"
914,914,4,2024-09-29,"$31,100.00"
915,915,3,2020-08-24,40900.00
916,916,4,2022-07-23,50000
917,917,3,2025-10-02,26500
918,918,2,2024-01-26,"$8,800.00"
919,919,2,2025-10-05,"$7,900.00"
920,920,1,12/03/2024,1500
921,921,2,2022-08-30,"$34,200.00"
922,922,4,2019-12-09,"$18,000.00"
923,923,4,Aug 01 2025,9100.00
924,924,2,2018-08-02,"$49,500.00"
925,925,4,08/18/2018,42100
926,926,1,2021-10-02,1500
927,927,4,May 19 2022,43800.00
928,928,3,06/04/2019,33200
929,929,4,2024-01-26,50000
930,930,2,08/09/2020,"$32,000.00"
931,931,4,2023-05-19,41700
932,932,2,2023-04-19,34500
933,933,3,2023-08-25,"$15,300.00"
934,934,4,Jan 20 2024,"$48,900.00"
935,935,4,2023-11-23,30000
936,936,4,2021-11-24,24400.00
937,937,4,2022-07-24,16600.00
938,938,3,Sep 27 2024,"$31,200.00"
939,939,3,2023-03-12,"$21,900.00"
940,940,4,01/02/2024,35900
941,941,2,2018-12-27,14300
942,942,2,11/21/2023,"$12,400.00"
943,943,2,2020-02-18,"$15,600.00"
944,944,4,2019-04-19,"$11,100.00"
945,945,4,Aug 24 2019,27300.00
946,946,3,2024-02-14,"$37,400.00"
947,947,4,2022-10-10,"$48,000.00"
948,948,4,2025-05-02,10100
949,949,3,2019-11-23,31500.00
950,950,4,Dec 06 2018,"$15,400.00"
951,951,2,11/08/2021,5200.00
952,952,3,01/17/2021,31800
953,953,4,2025-06-15,50000
954,954,3,06/25/2024,9900.00
955,955,4,05/15/2019,41400
956,956,3,2019-05-05,"$27,400.00"
957,957,4,2023-03-18,37800
958,958,2,2022-12-17,"$8,500.00"
959,959,3,07/10/2019,13100
960,960,2,07/09/2021,"$8,500.00"
961,961,4,2020-10-14,"$15,600.00"
962,962,2,04/01/2024,"$8,300.00"
963,963,3,2020-12-01,36400
964,964,4,Aug 13 2023,19800
965,965,3,2022-02-13,"$29,600.00"
966,966,4,07/23/2021,20600.00
967,967,2,2023-10-27,9700.00
968,968,2,08/08/2023,"$21,200.00"
969,969,4,2025-05-02,"$47,000.00"
970,970,4,2019-03-14,"$27,500.00"
971,971,2,2024-05-06,23800
972,972,3,01/26/2025,25700.00
973,973,2,Aug 19 2025,"$12,700.00"
974,974,3,2021-05-08,"$13,300.00"
975,975,3,2025-03-18,50000.00
976,976,3,Jan 17 2024,12600
977,977,1,2025-08-27,1500
978,978,4,2024-11-05,"$30,700.00"
979,979,4,11/11/2025,16900.00
980,980,3,02/24/2023,28800.00
981,981,4,2020-07-06,"$24,800.00"
982,982,1,2020-02-28,"$1,500.00"
983,983,4,07/24/2019,"$30,600.00"
984,984,3,Jun 06 2018,12200.00
985,985,4,2023-06-29,"$30,400.00"
986,986,2,Jun 21 2023,6200
987,987,3,2021-03-27,13300
988,988,3,2023-09-14,"$14,700.00"
989,989,1,2025-08-24,1500.00
990,990,4,2020-03-01,42700
991,991,4,12/01/2022,28000.00
992,992,4,06/20/2020,"$30,500.00"
993,993,2,2024-07-15,"$9,800.00"
994,994,2,May 30 2025,12700
995,995,3,2023-12-05,28600
996,996,3,2021-02-04,26800
997,997,1,2020-10-25,"$1,500.00"
998,998,1,2022-07-01,1500.00
999,999,3,08/16/2022,"$17,700.00"
1000,1000,4,2021-06-25,50000.00
1001,1001,3,2019-04-28,"$21,300.00"
1002,1002,1,2024-12-25,"$1,500.00"
1003,1003,3,Nov 12 2025,"$14,000.00"
1004,1004,4,2020-09-28,35300.00
1005,1005,3,2024-11-22,22800
1006,1006,4,08/26/2018,50000.00
1007,1007,2,2023-04-03,"$24,100.00"
1008,1008,4,2023-08-16,19100
1009,1009,2,05/13/2021,29200
1010,1010,4,01/04/2023,"$17,900.00"
1011,1011,1,Jun 14 2020,1500
1012,1012,3,Sep 07 2024,26200
1013,1013,2,03/08/2024,"$9,800.00"
1014,1014,1,01/10/2025,"$1,500.00"
1015,1015,4,2020-11-21,"$21,400.00"
1016,1016,4,Nov 17 2021,"$50,000.00"
1017,1017,4,01/13/2021,50000
1018,1018,3,2021-04-24,20700.00
1019,1019,2,2020-07-17,11100
1020,1020,4,Nov 29 2022,"$50,000.00"
1021,1021,2,11/09/2021,26900
1022,1022,3,03/11/2023,7100
1023,1023,4,07/18/2023,50000.00
1024,1024,2,Aug 02 2019,"$14,100.00"
1025,1025,4,08/23/2018,26600.00
1026,1026,3,2021-10-06,18300
1027,1027,2,2019-01-12,"$19,400.00"
1028,1028,4,03/27/2024,"$50,000.00"
1029,1029,3,Mar 31 2023,16700
1030,1030,2,2018-10-30,10900.00
1031,1031,4,2020-03-06,"$23,500.00"
1032,1032,3,2022-01-31,21000
1033,1033,2,2018-10-09,17000
1034,1034,1,Feb 12 2021,"$1,500.00"
1035,1035,4,2020-04-18,24000.00
1036,1036,4,10/22/2025,"$23,600.00"
1037,1037,3,03/11/2020,17500.00
1038,1038,2,08/02/2022,8200
1039,1039,2,2025-06-03,18100
1040,1040,3,Jul 16 2022,"$29,600.00"
1041,1041,4,2019-06-04,"$22,800.00"
1042,1042,4,2018-12-12,17800
1043,1043,3,Aug 13 2022,13200
1044,1044,3,2024-09-26,"$22,000.00"
1045,1045,2,10/10/2019,6900
1046,1046,2,05/05/2021,"$8,000.00"
1047,1047,3,Aug 26 2022,"$15,800.00"
1048,1048,2,2020-05-30,"$11,800.00"
1049,1049,4,2020-06-29,50000.00
1050,1050,3,2020-12-26,48900.00
1051,1051,3,Feb 15 2019,6400
1052,1052,4,Dec 18 2021,19700
1053,1053,4,2024-04-17,20800
1054,1054,4,Sep 28 2022,"$50,000.00"
1055,1055,4,05/18/2023,"$44,500.00"
1056,1056,4,04/19/2021,"$50,000.00"
1057,1057,4,2025-04-24,"$50,000.00"
1058,1058,4,11/25/2019,"$26,900.00"
1059,1059,2,06/01/2024,"$13,400.00"
1060,1060,4,2025-08-26,"$7,500.00"
1061,1061,3,10/28/2020,9400
1062,1062,4,11/09/2021,31800
1063,1063,4,11/18/2022,"$45,700.00"
1064,1064,3,09/07/2020,12600
1065,1065,4,2020-10-12,20600.00
1066,1066,3,2022-03-31,"$14,200.00"
1067,1067,4,12/05/2019,42400
1068,1068,4,2025-05-17,23800.00
1069,1069,3,Jul 30 2021,50000.00
1070,1070,4,Oct 06 2025,29100
1071,1071,2,2025-08-03,22000
1072,1072,3,01/24/2023,32400
1073,1073,3,Jan 25 2022,"$22,300.00"
1074,1074,4,02/18/2025,19800.00
1075,1075,4,2018-11-26,"$15,600.00"
1076,1076,2,05/15/2024,25000.00
1077,1077,3,2023-12-08,14800
1078,1078,4,2022-05-30,23100.00
1079,1079,2,2024-08-06,25700
1080,1080,2,06/13/2020,12800
1081,1081,3,2023-07-29,31900
1082,1082,3,2022-10-13,46400
1083,1083,4,06/21/2022,"$40,400.00"
1084,1084,4,2023-09-24,28700
1085,1085,4,2023-01-17,"$9,000.00"
1086,1086,4,2019-07-05,38200
1087,1087,4,2020-10-27,37400.00
1088,1088,3,12/02/2024,31900
1089,1089,3,Sep 30 2020,17900.00
1090,1090,2,05/20/2023,10600
1091,1091,3,02/01/2022,23700
1092,1092,3,05/11/2024,25900
1093,1093,4,2022-08-30,50000
1094,1094,4,07/09/2024,24600
1095,1095,4,2021-09-15,"$32,800.00"
1096,1096,4,2019-08-30,50000.00
1097,1097,4,2025-04-27,15600.00
1098,1098,4,09/20/2024,"$27,000.00"
1099,1099,2,03/20/2023,8800.00
1100,1100,4,Apr 02 2020,50000.00
1101,1101,4,Apr 02 2025,44700
1102,1102,3,04/27/2024,27700
1103,1103,4,03/17/2024,"$23,800.00"
1104,1104,4,04/26/2024,"$50,000.00"
1105,1105,3,2024-06-21,"$11,300.00"
1106,1106,2,05/25/2025,"$19,300.00"
1107,1107,1,2025-04-16,"$1,500.00"
1108,1108,2,Dec 04 2019,"$26,200.00"
1109,1109,2,2020-02-25,18000.00
1110,1110,1,Apr 01 2021,"$1,500.00"
1111,1111,3,May 06 2023,27200
1112,1112,2,11/05/2019,"$17,500.00"
1113,1113,3,02/04/2020,"$27,800.00"
1114,1114,2,2019-08-23,11000.00
1115,1115,3,2025-10-19,24600
1116,1116,4,Jan 07 2019,"$47,400.00"
1117,1117,4,09/22/2024,24400.00
1118,1118,3,06/16/2018,"$15,500.00"
1119,1119,3,11/07/2021,"$6,800.00"
1120,1120,4,2023-08-27,28700
1121,1121,4,12/20/2020,48500
1122,1122,4,2019-11-12,26200
1123,1123,1,07/17/2019,"$1,500.00"
1124,1124,2,12/30/2019,"$22,600.00"
1125,1125,3,12/21/2022,24700
1126,1126,2,Sep 12 2024,21800
1127,1127,2,11/26/2019,24100.00
1128,1128,3,07/03/2023,50000
1129,1129,3,05/13/2020,"$17,300.00"
1130,1130,4,Aug 06 2023,17900
1131,1131,4,2023-03-03,"$50,000.00"
1132,1132,2,2020-04-23,23600
1133,1133,1,May 24 2025,"$1,500.00"
1134,1134,3,Dec 19 2020,50000.00
1135,1135,3,07/24/2019,19500
1136,1136,2,2025-10-20,9900
1137,1137,4,2025-10-20,28300
1138,1138,2,2025-05-15,23400.00
1139,1139,4,03/27/2021,"$46,500.00"
1140,1140,4,2024-10-11,34000
1141,1141,2,2025-05-01,39400
1142,1142,3,2022-01-26,12900.00
1143,1143,4,Dec 02 2018,18300
1144,1144,3,07/10/2023,30200
1145,1145,1,Dec 29 2022,"$1,500.00"
1146,1146,3,2019-01-19,"$27,500.00"
1147,1147,4,Oct 21 2019,"$23,500.00"
1148,1148,1,2021-01-27,1500.00
1149,1149,4,2023-01-15,21800
1150,1150,2,12/25/2024,"$13,100.00"
1151,1151,2,2021-08-06,"$14,300.00"
1152,1152,4,12/04/2019,39400.00
1153,1153,3,2022-08-19,"$50,000.00"
1154,1154,3,2019-10-09,4900
1155,1155,4,Aug 27 2018,22500.00
1156,1156,2,Feb 28 2023,"$14,500.00"
1157,1157,2,01/04/2019,14300
1158,1158,3,Oct 31 2025,"$40,300.00"
1159,1159,3,02/11/2025,30500.00
1160,1160,1,Apr 22 2019,1500
1161,1161,2,Jul 25 2019,12500
1162,1162,3,Dec 21 2021,43000.00
1163,1163,2,2023-09-10,11100
1164,1164,3,May 17 2023,"$28,100.00"
1165,1165,3,2020-11-04,18700
1166,1166,4,Feb 03 2020,40400
1167,1167,3,Jul 12 2021,49000
1168,1168,4,07/26/2023,39900.00
1169,1169,4,Sep 15 2019,12300
1170,1170,2,2020-02-04,"$6,800.00"
1171,1171,2,12/27/2019,"$50,000.00"
1172,1172,2,2022-08-12,"$16,400.00"
1173,1173,2,2021-12-04,9400.00
1174,1174,4,06/19/2018,"$45,000.00"
1175,1175,1,2024-03-12,"$1,500.00"
1176,1176,4,Apr 25 2021,"$48,900.00"
1177,1177,4,2024-07-24,50000
1178,1178,4,08/11/2024,41600
1179,1179,2,08/14/2024,"$16,300.00"
1180,1180,2,2021-03-31,11800
1181,1181,3,03/01/2021,"$23,400.00"
1182,1182,4,04/14/2022,50000
1183,1183,2,2019-04-02,"$13,600.00"
1184,1184,3,07/06/2023,10400
1185,1185,2,Sep 07 2024,"$8,100.00"
1186,1186,3,2020-06-14,"$13,600.00"
1187,1187,4,03/24/2024,49200
1188,1188,3,01/25/2023,"$45,600.00"
1189,1189,3,12/25/2020,"$7,800.00"
1190,1190,2,2021-11-03,14700
1191,1191,3,2025-11-24,"$7,200.00"
1192,1192,3,06/09/2021,10700
1193,1193,4,2022-06-01,"$15,600.00"
1194,1194,4,Feb 10 2023,27800.00
1195,1195,3,2018-10-04,40300
1196,1196,4,2024-09-14,"$16,600.00"
1197,1197,4,May 05 2025,"$20,700.00"
1198,1198,4,2024-08-19,25100.00
1199,1199,2,2021-07-13,6200.00
1200,1200,4,2018-09-27,"$50,000.00"
1201,1201,4,04/05/2024,50000.00
1202,1202,3,2024-05-02,"$28,800.00"
1203,1203,4,Oct 29 2025,24100
1204,1204,3,2021-11-07,"$20,400.00"
1205,1205,3,2018-08-31,"$27,800.00"
1206,1206,4,12/05/2022,50000.00
1207,1207,1,2023-12-04,"$1,500.00"
1208,1208,4,2024-10-09,32100
1209,1209,2,2019-07-03,24900
1210,1210,4,2023-01-26,"$43,300.00"
1211,1211,3,12/20/2024,"$20,500.00"
1212,1212,3,Jan 03 2023,36100.00
1213,1213,2,Jun 08 2023,"$7,300.00"
1214,1214,4,Jul 31 2019,"$50,000.00"
1215,1215,2,2021-05-12,24900.00
1216,1216,4,02/24/2020,8300
1217,1217,2,Sep 14 2025,14700.00
1218,1218,3,2019-06-20,"$25,500.00"
1219,1219,4,09/07/2024,23000
1220,1220,4,03/10/2023,34200
1221,1221,4,2024-01-20,"$11,700.00"
1222,1222,3,10/09/2018,18300
1223,1223,4,2023-01-28,16000
1224,1224,4,2022-04-10,"$21,100.00"
1225,1225,1,Jul 24 2019,1500
1226,1226,4,Dec 17 2023,"$50,000.00"
1227,1227,1,2020-05-21,1500.00
1228,1228,2,2022-06-03,10300.00
1229,1229,4,03/31/2024,23900
1230,1230,3,2020-06-03,22200
1231,1231,2,Jun 29 2019,"$25,500.00"
1232,1232,4,2024-07-08,50000
1233,1233,4,2023-08-14,"$27,500.00"
1234,1234,4,2021-11-10,50000
1235,1235,2,Apr 11 2022,"$16,900.00"
1236,1236,4,12/05/2019,29600
1237,1237,2,12/03/2023,"$14,300.00"
1238,1238,4,2024-07-09,11700.00
1239,1239,4,2024-06-05,"$21,700.00"
1240,1240,4,2022-03-03,"$7,100.00"
1241,1241,3,Oct 12 2020,15200.00
1242,1242,1,2018-09-10,1500
1243,1243,4,2019-05-22,34200.00
1244,1244,3,2023-06-01,24000
1245,1245,3,03/05/2020,37100
1246,1246,3,2020-01-11,12400
1247,1247,4,07/10/2024,26900
1248,1248,4,2022-04-26,34700
1249,1249,4,2021-01-12,50000.00
1250,1250,4,2025-02-23,"$50,000.00"
1251,1251,1,2025-11-14,"$1,500.00"
1252,1252,3,2022-12-08,22700.00
1253,1253,4,2025-09-03,"$20,100.00"
1254,1254,4,2025-04-03,30200.00
1255,1255,3,Apr 30 2023,15600.00
1256,1256,4,2024-07-27,28100
1257,1257,3,Sep 11 2023,23000
1258,1258,3,2021-10-02,14100
1259,1259,1,2020-12-09,"$1,500.00"
1260,1260,4,Jan 17 2023,27800.00
1261,1261,2,06/26/2018,"$21,500.00"
1262,1262,2,2019-08-20,25200.00
1263,1263,4,2020-06-08,"$50,000.00"
1264,1264,4,2021-11-15,"$12,100.00"
1265,1265,2,2021-03-14,19700
1266,1266,2,01/03/2024,15200
1267,1267,4,2021-11-10,22800
1268,1268,2,2021-12-09,20300.00
1269,1269,3,08/04/2024,29600
1270,1270,4,06/04/2019,"$34,400.00"
1271,1271,4,2019-10-18,"$50,000.00"
1272,1272,2,Aug 07 2018,"$16,800.00"
1273,1273,4,2024-04-30,11800.00
1274,1274,4,01/05/2025,"$20,900.00"
1275,1275,4,2024-08-06,"$31,800.00"
1276,1276,3,2019-10-24,14900
1277,1277,4,2024-11-11,42000
1278,1278,4,11/17/2024,"$50,000.00"
1279,1279,4,2018-08-27,"$15,400.00"
1280,1280,4,2019-12-22,32900.00
1281,1281,2,2023-05-24,33400
1282,1282,4,2023-08-09,44300.00
1283,1283,3,2025-09-19,23300
1284,1284,3,02/13/2019,16900.00
1285,1285,4,Oct 25 2020,21400.00
1286,1286,4,2023-10-21,"$24,900.00"
1287,1287,4,05/30/2024,32600
1288,1288,4,07/09/2025,"$15,600.00"
1289,1289,4,2020-11-15,45200
1290,1290,1,2020-08-09,1500
1291,1291,4,Dec 15 2021,49400
1292,1292,3,2022-12-05,"$33,900.00"
1293,1293,2,2019-12-19,"$12,600.00"
1294,1294,4,12/02/2023,"$50,000.00"
1295,1295,3,Jun 10 2023,34500
1296,1296,2,2021-11-09,12500.00
1297,1297,2,2018-11-18,"$8,700.00"
1298,1298,4,2025-02-06,50000.00
1299,1299,4,2020-08-13,"$50,000.00"
1300,1300,3,2022-06-13,"$16,700.00"
1301,1301,3,2021-02-04,"$6,800.00"
1302,1302,3,2021-06-03,"$35,600.00"
1303,1303,3,2022-03-26,"$17,200.00"
1304,1304,3,2023-10-22,"$38,200.00"
1305,1305,3,2019-03-19,"$11,000.00"
1306,1306,4,2022-12-30,21600
1307,1307,4,Sep 13 2021,"$24,600.00"
1308,1308,3,12/11/2019,20400
1309,1309,4,04/08/2020,29000
1310,1310,4,2020-12-10,"$9,800.00"
1311,1311,4,06/06/2019,"$49,100.00"
1312,1312,4,2022-11-04,"$18,300.00"
1313,1313,3,Apr 14 2021,15300
1314,1314,4,2020-01-28,28400
1315,1315,2,2021-12-12,"$34,200.00"
1316,1316,3,2023-05-13,"$22,300.00"
1317,1317,2,2022-07-04,13700
1318,1318,4,11/21/2022,"$10,100.00"
1319,1319,3,03/21/2022,"$12,500.00"
1320,1320,2,Jan 27 2025,35000
1321,1321,4,Oct 30 2021,16400.00
1322,1322,3,05/11/2024,26300
1323,1323,4,08/15/2022,25400.00
1324,1324,3,2025-05-28,48200.00
1325,1325,4,2021-06-02,"$14,800.00"
1326,1326,2,09/11/2023,12200.00
1327,1327,4,03/01/2024,"$27,300.00"
1328,1328,3,2023-12-21,"$8,200.00"
1329,1329,4,Feb 04 2019,"$27,800.00"
1330,1330,2,2022-11-21,5800.00
1331,1331,1,12/01/2022,1500.00
1332,1332,4,Jul 02 2023,21000.00
1333,1333,4,01/01/2025,"$24,600.00"
1334,1334,4,08/16/2020,"$24,300.00"
1335,1335,2,May 05 2021,19700
1336,1336,4,Mar 06 2024,"$39,500.00"
1337,1337,1,2024-04-18,"$1,500.00"
1338,1338,2,Aug 17 2023,"$13,500.00"
1339,1339,2,2021-01-14,"$8,600.00"
1340,1340,3,06/13/2019,13800.00
1341,1341,4,2020-11-26,50000
1342,1342,4,Aug 28 2022,50000
1343,1343,2,2020-04-20,35600.00
1344,1344,3,2019-03-02,35200
1345,1345,3,2023-05-10,"$15,700.00"
1346,1346,4,02/27/2019,14100.00
1347,1347,2,2020-03-27,"$33,500.00"
1348,1348,4,Feb 10 2025,"$50,000.00"
1349,1349,2,01/08/2025,"$13,700.00"
1350,1350,4,Jan 26 2019,50000.00
1351,1351,4,2023-08-29,"$10,900.00"
1352,1352,4,2021-01-11,30700
1353,1353,4,2022-03-31,17800
1354,1354,2,11/13/2019,"$24,500.00"
1355,1355,3,2019-06-03,"$24,500.00"
1356,1356,3,Aug 26 2018,"$7,900.00"
1357,1357,4,2024-02-26,23600.00
1358,1358,1,08/28/2020,1500
1359,1359,4,2023-10-05,"$47,800.00"
1360,1360,3,2020-06-30,"$19,400.00"
1361,1361,1,2021-06-25,1500
1362,1362,3,12/30/2024,"$13,400.00"
1363,1363,2,07/04/2022,10200
1364,1364,3,2022-06-27,46700.00
1365,1365,4,2019-07-07,"$50,000.00"
1366,1366,4,2022-12-16,"$50,000.00"
1367,1367,3,Jun 13 2018,21600
1368,1368,3,03/24/2021,44900.00
1369,1369,2,2018-10-11,23900.00
1370,1370,2,2019-08-20,17900
1371,1371,3,Mar 07 2025,"$13,900.00"
1372,1372,2,2024-05-09,5300
1373,1373,4,2025-07-01,15700
1374,1374,4,06/12/2021,25700
1375,1375,4,01/19/2023,47700
1376,1376,4,01/14/2020,"$41,300.00"
1377,1377,2,Aug 08 2023,6400
1378,1378,3,Jul 10 2025,9800
1379,1379,2,Dec 10 2019,41700
1380,1380,4,2023-10-13,"$27,500.00"
1381,1381,4,06/23/2024,"$43,200.00"
1382,1382,4,08/18/2023,40200.00
1383,1383,3,2025-12-02,"$16,200.00"
1384,1384,3,12/02/2020,13400
1385,1385,3,2024-04-08,"$26,100.00"
1386,1386,3,2024-01-11,13400.00
1387,1387,3,2025-04-17,37400
1388,1388,4,2022-01-06,15700
1389,1389,4,2025-01-21,12700.00
1390,1390,4,04/18/2022,"$50,000.00"
1391,1391,4,01/25/2020,22900
1392,1392,4,2018-06-05,38800
1393,1393,4,2018-08-19,25900
1394,1394,3,2021-04-03,29000
1395,1395,4,2018-08-11,16200.00
1396,1396,4,01/19/2023,50000
1397,1397,3,2020-12-16,"$11,700.00"
1398,1398,3,Oct 18 2019,"$8,300.00"
1399,1399,2,Nov 01 2022,"$17,000.00"
1400,1400,4,2022-07-25,"$18,600.00"
1401,1401,1,06/13/2025,"$1,500.00"
1402,1402,3,12/27/2018,14800
1403,1403,4,Nov 04 2022,47700
1404,1404,2,2022-11-02,3600
1405,1405,3,07/21/2025,12400
1406,1406,2,Jul 03 2021,22500
1407,1407,4,01/13/2020,39900.00
1408,1408,3,Jul 31 2018,21800
1409,1409,4,2021-10-29,29300
1410,1410,4,07/13/2020,29900
1411,1411,2,2025-09-24,17500.00
